team_id,team,region,country,track,size,status,year,wiki,section,Medal,award,parts,title,abstract
2361,Groningen,Europe,Netherlands,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:Groningen,Collegiate,gold,,,"IMPACT - a programmable bacteriophage detection system
","During the fermentation process of dairy products, such as cheese and yogurt, fermentation bacteria are under constant threat of bacteriophages. Severe infections can result in inferior product quality, wasted processing time and expensive countermeasures. Our team has developed IMPACT: Integrated Modular Phage-Activated CRISPR Tracer. Built in Lactococcus lactis, this bacteriophage detection system consists of two specialized orthogonal CRISPR mechanisms. The first continuously surveys incoming bacteriophage DNA and isolates spacers from it, while the other enables transcription of a signal-gene when a spacer is matched to the pre-programmed target array. To facilitate use, we have developed a closed detection cartridge and bioinformatic algorithms for determining new target sequences. Our product offers rapid on-site detection without techniques that require highly trained personnel. Our goal is to have a positive impact on industries all over the world that depend on fermentation processes and contribute to a better understanding of bacteriophage infections in general.
"
2415,GZHS-United,Asia,China,High School,,Accepted,2017,http://2017.igem.org/Team:GZHS-United,High School,gold,,,"Mos Quit X Cry
","Mosquito-related diseases, such as malaria, dengue fever, cause thousands of casualties and tremendous economic loss every year. In most of the cases, Aedes and Culex are the major source of suffering, and governments around the world take diminishing Aedes and Culex as priority in mosquito-related diseases control.

Bacillus thuringiensis israelensis (Bti) and Bacillus sphaericus (Bs) are natural-occurring biological larvicides that are widely used in urban area because they are environmental-friendly and economical. 

In our project, two mosquito toxic proteins, Cry4Ba and Mtx1, which are derived from Bti and Bs respectively, are coexpressed via transcriptional and translational fusion. The recombinant protein has higher efficiency in larvae elimination and is more extensive insecticidal spectrum than any single of them.

Our project has created a new larvicide that specifically target against the larvae of mosquito, and we hope our product could keep people away from the suffering caused by mosquitoes.
"
2401,Hamburg,Europe,Germany,Therapeutics,,Accepted,2017,http://2017.igem.org/Team:Hamburg,Collegiate,sivel,,,"Resistent Germs And How To Fight Them
","Estimates from the World Health Organization predict a resurgence of bacteria to their long-lost top spot among the most devastating human diseases. How did it come to that? Since the discovery of Alexander Fleming, the first scientist that invented and proved the concept of antibiotics, over the years scientists have discovered a vast number of antibiotics to effectively treat bacterial infections. We could fight most bacterial threats for a long time which lead to a notion of false comfort that everything is under control! However, with the current overuse of antibiotics and acquired resistances among bacteria we are about to enter a new era, the post antibiotic era.
We are now reaching the tipping point, at which new strategies are required to overcome multiresistance and prevent a resurgence of devastating infections. Our Project will help to combat multiresistant-infections with a Trojan-Horse-Approach utilizing gallium-loaded siderophores as a resistance-resistant therapy.


"
2251,Harvard,North America,United States,Manufacturing,,Accepted,2017,http://2017.igem.org/Team:Harvard,Collegiate,bronze,,,"Optimizing Curli Fiber Production as a Scalable Materials Manufacturing Platform
","Curli fibers, the main proteinaceous component in E. coli biofilms, polymerize extracellularly to form a macroscopic agglomeration of material when isolated in sufficient bulk. It has been demonstrated that functional peptide domains can be fused to the self-polymerizing units of curli to form a variety of functional materials. Thus, curli fibers present a promising platform for the scalable production of programmable materials.

Our project focuses on optimizing curli production on two fronts. First, we aim to increase curli export efficiency by optimizing the stoichiometric ratio of proteins involved in the curli pathway. Second, we aim to optimize the conditions for protein-producing cell cultures by growing them in a bioreactor. Our work along these two lines will inform the further development of the curli system as a feasible biosynthetic platform for producing materials at industrially relevant yields.

"
2304,HBUT-China,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:HBUT-China,Collegiate,sivel,,,"Nickel Hunter: a biosensor that detects nickel ions in the natural environment
","China is the world's largest producer and consumer of nickel ions. However, nickel and its compounds are one of the primary pollutants in China. They mainly derive from electroplating, nickel metal processing and battery manufacturing. Nickel and its compounds released from the industry  have detrimental effects on the environment and hence threaten human health.  Therefore, nickel is one of the heavy metals that are often monitored in the environment and food chains. The traditional nickel detecting method is to implement chemical measurement of nickel-containing samples in the laboratory, which is time-consuming, expensive, and difficult to operate. Thus, we expect to create a cheap, user-friendly E. coli biosensor, a type of bacterium that produces fluorescence protein when it detects nickel ions in the environment. Consequently, we can find out the amount of nickel ions existing in a certain environment by examining the intensity of fluorescence produced by the probing bacteria. 
"
2398,Heidelberg,Europe,Germany,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:Heidelberg,Collegiate,gold,Best Foundational Advance Project;Nominated for Best Foundational Advance Project;Best Wiki;Nominated for Best Wiki;Best Presentation;Nominated for Best Presentation;Best Poster;Nominated for Best Poster;Best Integrated Human Practices;Nominated for Best Integrated Human Practices;Nominated for Best Model;Best Software Tool;Nominated for Best Software Tool;Nominated for Best New Basic Part;Nominated for Best New Composite Part;Nominated for Best Part Collection;Finalist;Nominated for Finalist,,"THE PHAGE AND THE FURIOUS 
","Darwinian evolution is an enormously powerful concept that drove biology towards astonishing complexity and beauty. This year, the iGEM team Heidelberg aims at harnessing this power to accelerate the engineering of biomolecules for human benefit. To this end, we built upon the PACE (phage-assisted continuous evolution) method: Synthetic biological circuits couple the survival of quickly mutating phages carrying a protein of interest to directed selection within E. coli hosts. Thereby, proteins with improved functions can be evolved within hours.
We designed a standardized toolbox that highly simplifies PACE and expands its utility towards various new areas of application, including the development of enzymes for pharmaceutical production. Additionally, we applied machine learning techniques to evaluate and systematically improve protein sequences to serve a desired purpose. Taken together, we provide a new foundational advance by introducing a unique combination of in silico and in vivo directed evolution to Synthetic Biology.

"
2346,HFLS_H2Z_Hangzhou,Asia,China,High School,,Accepted,2017,http://2017.igem.org/Team:HFLS_H2Z_Hangzhou,High School,sivel,,,"Biosolution to Nitrite Degradation in Industrial Pickle Production
","Pickles have long been an important part in the worldwide diet. But the nitrite generated in the production of pickles has always been a concerning problem to health and food safety, due to its conversion to carcinogenic nitrosamine once taken up by humans. Currently, most industrial production of pickles relies on the natural decomposing process of nitrite, which is inefficient and often takes months to complete. To make an improvement, we designed a bio-device to make the degradation of nitrite more rapid and environmental-friendly. Our device consists of a positive feedback loop device followed by a fusion enzyme which can reduce nitrite to nitrogen and oxygen. The feedback loop is regulated by a nitrite/nitrate specific promoter to ensure the expression of downstream function proteins only in pickles environment. Our solution drastically shorten the production period and increases profit margin for the multibillion-dollar pickled vegetables industry. 
"
2466,HFUT-China,Asia,China,Software,,Accepted,2017,http://2017.igem.org/Team:HFUT-China,Collegiate,gold,,,"BioDesigner Dolphin
","    We developed BioDesigner Dolphin, an information portal which integrates papers, previous teams and BioBricks information along with various algorithms and designs of assistant devices. Users can search for team information, and they will obtain extra information about similar teams as well. Search results are classified into different categories so users will acquire various information efficiently on project overview, description, team awards and so on. The searching engine of BioDesigner Dolphin also allows users to find gene information and explore gene relationship. Besides information acquisition, users are also able to design biological parts with the help of recommendation. We hope BioDesigner Dolphin will improve the working efficiency of researchers and give inspirations to iGEM teams when deciding theme and methodology of their projects.
"
2219,HK_SKHLPSS,Asia,Hong Kong,High School,,Accepted,2017,http://2017.igem.org/Team:HK_SKHLPSS,High School,bronze,,,"A Self-Assembled DNA Nanocube for the Diagnosis of H3N2 Influenza
","DNA is always used a genetic material for information transfer over generations. It's programmability also allows the application in fabricating various objects for diagnostics and therapeutics as the field of DNA nanotechnology. This year, we used DNA to fabricate a three-dimensional cube that is responsive to the presence of H3N2 influenza mRNA biomarker. We used DNA and RNA oligos of the same sequence of the target for detection. From the result, we found that the DNA nanocube specifically responses to the presence of target leading to the opening of the lid. This results in the disassemble of the quadruplex formation and reduction in hemin-mediated peroxidase activity. We proved that a three-dimensional nanodevice can be used for quick diagnosis within 30 minutes and it is applicable for the detection of different biomarkers and we wish to largely produce this diagnostic device with engineered bacteria.
"
2394,HNU_China,Asia,China,,,Withdrawn,2017,http://2017.igem.org/Team:HNU_China,Collegiate, , ,,,
2414,HokkaidoU_Japan,Asia,Japan,Environment,,Accepted,2017,http://2017.igem.org/Team:HokkaidoU_Japan,Collegiate,bronze,,,"E.co Circle
","In stock-breeding, animals are fed with grains that contain phytic acids though many livestock are not capable of producing phytase, an enzyme that decomposes phytic acid, and remaining phytic acid is excreted in the excrement. Excreted phytic acid flows into rivers and leads to eutrophication that causes problems such as red tide, which exerts adverse effects on ecosystem and fishery.
Under the status quo, people try to cope with this problem by adding phytase to the feed of livestock however, its enzyme activity is thought to be lowered when it is heated during its production. Moreover, the low pH in the stomach of livestock may also lower its activity.
In our project, we aim to increase stability against heat and extreme pH by circularizing enzyme using self-assembling peptides (SAPs) which could decrease the amount of phosphate in the excrement and enhance nutrition absorption since phytic acids chelate minerals.
"
2254,Hong_Kong-CUHK,Asia,Hong Kong,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:Hong_Kong-CUHK,Collegiate,gold,Nominated for Best Diagnostics Project,," DR. SWITCH (Disease-associated RNA Switch)
","Influenza A is a rapid changing disease that causes 5,000,000 of death annually worldwide. Among different subtypes, highly pathogenic avian influenza has the highest mortality rate. Challenges of disease control in the modern world with high population mobility remains at the speed and accuracy of diagnosis. However, nowadays influenza A subtyping method rely greatly on RT-PCR, which requires long time, expertise and laboratory space. Meanwhile, a novel type of riboswitch, namely toehold switch, shows its potential in subtyping Influenza A with quicker detection and lower production cost. Our project focus on developing an on-site subtypting method for Influenza A virus subtype H5N1 and H7N9 using toehold switches. An online software program was also developed for designing toehold switch.


 

"
2202,Hong_Kong_HKU,Asia,Hong Kong,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:Hong_Kong_HKU,Collegiate,gold,,,"Disease Diagnosis Using 3D Functional DNA Nanostructures produced in-vivo
","DNA nanotechnology utilizes DNAs chemical properties to produce nanostructures with novel functions. DNA diagnostic nanodevices are produced using the predictable and programmable properties of DNA binding. In our project, we will produce biobricks encoding a 3D nano device which detects diseases, like Huntington's disease and cancers, that produces mRNA biomarkers. The presence of target would induce a conformational change of our nanostructure, which we can be assessed through gel electrophoresis, colorimetric and fluorescence assay. Lastly, we will transform the construct with our biobrick , consisting of our oligos, and reverse transcriptase into E. coli that can facilitate the synthesis of our nanostructure inside the cell. By using E. coli, this will help us to mass produce a diagnostic tool for a specified disease.
"
2240,Hong_Kong_HKUST,Asia,Hong Kong,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:Hong_Kong_HKUST,Collegiate,gold,,,"Genetic Containment Strategy: Preventing the Replication of unintentionally released Genetically Modified Materials through Recombinase-based Deletion
","Unintentional release of genetically engineered organisms (GMOs) has always been a major safety concern in the field of synthetic biology. Different approaches of genetic containment strategy such as kill-switches and auxotrophic mutants pose some issues of horizontal gene transfer of modified genes and metabolic cross-feeding that may limit the effectiveness of those approaches. To circumvent the shortcomings, we present an alternative safety circuit which is capable of sensing and amplifying a signalling molecule under a time-delay mechanism. After the time-delay, the circuit will trigger the production of a recombinase that splices out the genetically modified segment from the origin of replication (ORI) of the carrier vector, thus preventing replication of the genetically modified segment in the host. Through this genetic containment approach, we hope to create a standardized design to lower the risk of leakage of genetically modified materials to the environment and alleviate public concerns.
"
2197,Hong_Kong_UCCKE,Asia,Hong Kong,High School,,Accepted,2017,http://2017.igem.org/Team:Hong_Kong_UCCKE,High School,,,,"A meter and medication of Gout: uric acid detector, disintegration and deployment
","Knowing that about 1% population of the world suffers from gout, which causes extreme pain daily, we would like to use genetic engineering techniques to help those patients. Gout is formed due to uric acid crystallizes and accumulated at synovial fluid. Thus, we wish to develop a rapid detection method to confirm whether he is suffering from gout by measuring the concentration of uric acid in their blood. The cure or relieve gout by preventing the increase of uric acid concentration to a certain threshold is also in progress. Several parts have been designed to achieve the above goals. Assays are also designed to test and demonstrate the sensing or curing ability of our parts. 

"
2527,HSL_WEST_VIRGINIA,North America,United States,,,Withdrawn,2017,http://2017.igem.org/Team:HSL_WEST_VIRGINIA,Community Lab, , ,,,
2336,HUST-China,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:HUST-China,Collegiate,gold,,,"REEBOT
","The rare-earth elements (REEs), essential in many high-tech products, are becoming increasingly important. However, mining, refining, and recycling of them may yield hazard by-product if not properly managed. Therefore, we have attempted to apply synthetic biology strategies for its proper usage. Here we have proposed REEBOT, the REE robot, which could sense lanthanide ions by its membrane protein, and then catch those ions with the artificial peptides on its surface. After its enriching process, REEBOT would be adsorbed to silicon with the help of Si-tag, enabling us to recycle it. To enhance its efficiency and specificity, we have also designed an awakening system: only under the presence of rare earth elements could REEBOT start its enriching and recycling system, which could also ensure its safety.
"
2381,HZAU-China,Asia,China,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:HZAU-China,Collegiate,gold,Nominated for Best New Basic Part,,"Synchronizer-4C: Computer-Controlled Cell Cycles
","Cell cycle synchronization is highly needed in many fields and the traditional synchronization methods have different limitations; for example, chemical methods usually have severe side-effects on the natural physiological states of cells while physical methods (like cell sorting) cannot sustain long time synchronization. In this project, we proposed a cell synchronization approach based on a synthetic circuit of light-controlled CRISPR system targeted at OriC to block the initiation of chromosome replication in E. coli cells. Under the control of computer, the cell cycles can be synchronized with tuned lightening patterns. Our synthetic biological approach of cell synchronization has multiple advantages than traditional methods and may become a fundamental tool for biological research.
"
2479,ICT-Mumbai,Asia,India,Environment,,Accepted,2017,http://2017.igem.org/Team:ICT-Mumbai,Collegiate,bronze,,,"DyEODORANT: Giving ammonia the blues
","Ammonia released from hydrolysis of urine is a major reason for the stench in public toilets. Apart from being a put-off, ammonia is also hazardous. Current approaches to tackle this problem include flushing water, using microbes (BioBlocks®) that break down urea in urine to prevent its hydrolysis, and using air fresheners. The first approach requires using copious amounts of water, which is not abundantly available in many parts of the world, while the second is not cost-effective. Finally, spraying air fresheners is not a solution, as it does not get rid of ammonia. We propose to engineer Escherichia coli to assimilate ammonia and convert it into indigoidine, a blue colored compound. Ammonia from air can be dissolved in an aqueous medium and can act as a nitrogen source for the engineered cells that maybe housed in a cassette; the synthesized indigoidine will indicate when the cassette has to be replaced.
"
2319,IISc-Bangalore,Asia,India,New Application,,Accepted,2017,http://2017.igem.org/Team:IISc-Bangalore,Collegiate,gold,Nominated for Best Hardware,,"iFLOAT: a multifaceted approach to cluster bioengineered gas vesicles in vitro and enhance their flotation
","Gas vesicles (GVs) are hollow protein nanostructures synthesized by phototrophic haloarchaea and cyanobacteria to regulate their flotation in aquatic habitats. Bioengineered GVs have been genetically modified for diverse purposes including ultrasonic molecular imaging, gauging cellular turgor pressures, and vaccine delivery  harnessing unique acoustic, mechanical, and surface properties of GVs  but none of their current applications exploits their most fundamental characteristic: buoyancy. Our modelling indicates that clusters of GVs float several orders of magnitude better than individual GVs, as buoyancy scales with volume while Stokes drag scales with effective radius. Our project iFLOAT aims to improve the flotation of gas vesicles by clustering them using three distinct methods  charge-based flocculation, biotin-streptavidin interaction, and SpyCatcher-SpyTag heterodimerization  and simultaneously develop robust, reproducible flotation assays. Potential future applications of buoyant clusters of bioengineered gas vesicles include bioremediation of oil spills and flotation-based separation and purification of specific targets from mixtures.
"
2320,IISER-Mohali-INDIA,Asia,India,Environment,,Accepted,2017,http://2017.igem.org/Team:IISER-Mohali-INDIA,Collegiate,bronze,,,"gEco: Paper based bio-synthetic system for detection and capture of noxious gases and phenolic compounds
","Pollution is a major problem worldwide and more severe in developing countries like India. According to WHO database, more than 80% of the people around the world are exposed to pollutants. These are measured by instruments like GC-FID, PTRMS which are costly and cumbersome to install. Therefore, alternative and cost effective approaches are required. So, we would like to develop a detector and capture system for pollutants by designing synthetic circuit in E. coli. For detecting and reducing/capturing salicylate, we designed a synthetic circuit and simulated it for its feasibility based upon kinetic equations. From simulation results, bacteria is showing color gradation from yellow to green on the basis of levels of salicylate present in the environment. We cloned a part of circuit for producing yellow color in bacteria. The cloning of other part for producing gradation of color and developing it as a paper based system is going on.
"
2258,IISER-Pune-India,Asia,India,Diagnostics,,Accepted,2017,http://2017.igem.org/Team:IISER-Pune-India,Collegiate,sivel,,,"TB or not TB? A diagnostic tool
","Cheap and easily available diagnostic tool for tuberculosis is the need of the hour. Problems faced during TB diagnosis include the long culturing time and expensive microscopy. We aim to create an inexpensive device which can be used by diagnosticians on a day-to-day basis without using microscopic equipment.
Our project has three modules: The Hijack module will facilitate faster growth of M. tuberculosis by increasing the frequency of oscillations of certain cell cycle proteins. The Detection module will make the bacteria express chromoproteins, which can be seen by the eye. The Termination module will ensure that the fast growing bacteria are killed after they reach a required population using quorum sensing based killer gene expression.
The device will be delivered using a bacteriophage delivery system, and this entire diagnostic process will be carried out in a closed, handy device which we have designed.

"
2318,IIT-Madras,Asia,India,Software,,Accepted,2017,http://2017.igem.org/Team:IIT-Madras,Collegiate,sivel,,,"A digital information catalogue of host organisms for synthetic biology, with supportive software tools
","With regard to  construction of synthetic biological systems, it is observed in several iGEM projects and literature that E. coli could not express quite a number of interesting phenotypes that are native to specific organisms. In such cases it is advantageous to use those organisms and introduce synthetic circuits into them. Hence, it is desirable to have a catalogue of alternative host organisms with specific characters,  and a  database of protocols, parts and software tools to work with them. 

Our database will consist of a collection of organisms used as hosts, their physical attributes, protocols involved in culturing and transformation, and host-wise listing of biobrick parts and other vectors. It shall serve as a platform for synthetic biologists to exchange all relevant information about host organisms.

Along with the database, a set of necessary computational tools such as codon optimisation will also be developed.

"
2525,IIT_Delhi,Asia,India,Information Processing,,Accepted,2017,http://2017.igem.org/Team:IIT_Delhi,Collegiate,bronze,,,"BLAST - Basic Logic Assessment and Signalling Tools
","Lack of digital responses in Synthetic Biology have inhibited the diverse potential that accompanies the digitization of biological circuits. 

This year we aim to develop synthetic modules for signal processing in biological systems, in the form of elements of specialized logic gates based on transcriptional regulation. We move from developing near digital logic gates with sharp responses, to more specialized collapsible and reconfigurable circuits which can perform various operations like developing square pulses. Further, to realize this aim of making a square wave generator, we engineered a five node repression based ring network to give digital oscillations. Quantitative computational modelling would be used to tailor the cellular environment and observe period, steepness, noise and amplitude variations. 

Our project poses to be an integral element in genetic networks intended to solve scientific challenges for years to come, ranging from making light sensitive frequency modulators and bacterial memory storage systems.
"
2278,INSA-UPS_France,Europe,France,Information Processing,,Accepted,2017,http://2017.igem.org/Team:INSA-UPS_France,Collegiate,gold,Best Information Processing Project;Nominated for Best Information Processing Project;Nominated for Best Wiki;Nominated for Best Presentation;Nominated for Best Integrated Human Practices;Nominated for Best Education & Public Engagement;Nominated for Best Entrepreneurship;Best Applied Design;Nominated for Best Applied Design;Nominated for Best New Basic Part,,"Crocn Cholera
","Synthetic biology projects are usually based on a unique strain of microorganism. New exciting possibilities are expected to emerge by using synthetic microbial consortia. This way, the most interesting properties of microorganisms (e.g. detection, production, resistance) can be combined and modified to achieve new desired tasks. This is what we did in our iGEM project. As a proof of concept, we create a synthetic microbial consortium to fight against cholera disease. The players are modified strains of (1) Escherichia coli producing a quorum sensing (QS) molecule to mimic the presence of pathogenic Vibrio cholerae bacteria; (2) Vibrio harveyi producing diacetyl in response to QS molecule; and (3) Pichia pastoris yeast producing antimicrobial crocodile peptides in response to diacetyl. By crossing the border of the cell-to-cell communication between prokaryote-eukaryote, our project brings not only new perspectives to circumvent cholera epidemia but also to design new synthetic biology approaches using microbial consortia.
"
2282,IONIS-PARIS,Europe,France,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:IONIS-PARIS,Collegiate,gold,"Nominated for Best Food & Nutrition Project;Nominated for Best Education & Public Engagement, Overgrad;Nominated for Best New Composite Part, Overgrad",,"SofterShock : a thermo-adaptive solution for fighting extreme climatic conditions on crops
","Recently displaced from its leading position among global wine producers with a 12% recession last year, France suffers from climate changes and their negative impacts on vineyards. The appearance of extreme temperature events threatens the agricultural economy and farmers have to deal with the unsatisfactory current solutions. Using synthetic biology, we are developing a thermo-adaptive biological product SofterShock for protecting grapevines against climatic hazards.
We are engineering a microorganism to make it respond differently according to the temperatures. Below 15°C, anti-freeze proteins will prevent ice-crystal growth and above 37°C, light-reflecting compounds will limit evapotranspiration. Once applied on crops, our solution will possess a double protection: anti-drought and anti-frost.
We elaborate a killswitch strategy to limit microorganism dissemination and DNA transfer. In order to not alter plant biodiversity or wine characteristics, we will select the best chassis to combine with novel properties and bring an innovative approach to global crop protection.
"
2378,ITB_Indonesia,Asia,Indonesia,Environment,,Accepted,2017,http://2017.igem.org/Team:ITB_Indonesia,Collegiate,bronze,,,"Dewaruci - Removal of Microplastic Pollution in the Ocean Using Biofilm-based Polyethylene Terephthalate (PET) Degradation
","Polyethylene terephthalate (PET)-based plastic pollution in the ocean is a very concerning environmental issue. These plastics are extremely difficult to degrade. Moreover, harsh ocean environment breaks down these plastics into tiny fragments called microplastics. Microplastics are commonly ingested by marine life, causing poisoning which could lead to deaths.  While larger-sized plastics are easy to collect for recycling, microplastics are impossible to collect, making them an untreatable pollution. ITB_Indonesia team will create a synthetic bacterium which has the ability to remove plastic pollution from the ocean efficiently. This bacterial machine will do its action in four main steps: 1. detection of microplastics; 2. attachment to the microplastics through biofilm formation; 3. plastic degradation using PETase enzyme; 4. conversion of PET-degradation products into nutrition source. Additionally, this bacterium will be designed to survive marine conditions. Through this breakthrough, microplastic pollution would be treated and marine wildlife would be saved.
"
2363,iTesla-SoundBio,North America,United States,Environment,,Accepted,2017,http://2017.igem.org/Team:iTesla-SoundBio,Community Lab,bronze,,,"Eliminating PCB pollution in the Puget Sound by genetically modifying E. coli
","Polychlorinated biphenyls (PCBs) are a class of man-made organic chlorine contaminants. Although their manufacture has been banned, they remain in the environment today. PCBs are probable carcinogens and toxic; cause immune system and thyroid defects; and its biomagnification up the food chain in the Puget Sound has been particularly detrimental to orcas. Though they persist because they are highly nonreactive, it has been known for several decades that PCBs slowly degrade in the environment. Recently, it was discovered that the bacterium Dehalococcoides mccartyi can break them down with a variety of enzymes, the genes for which were sequenced in 2014 by Wang. However, D. maccartyi is anaerobic and obtains energy through organohalide respiration.

We planned to transform these genes into easier-to-work-with E. coli for potential PCB cleanup operations. The end goal was a process using the produced enzymes or technology containing the genetic pathway for use in PCB clean-up operations.
"
2317,Jilin_China,Asia,China,Environment,,Accepted,2017,http://2017.igem.org/Team:Jilin_China,Collegiate,sivel,,,"GeneGuard: A modular plasmid system designed for chlorophenol degradation.
","2017Jilin_China takes biosafety into our major concern. Our research interst has been attracted to Chlorophenol, one important raw material in organic synthesis. Though widely used in industrial and agricultural production, the water pollution resulted from the leakage or non-compliance of the emissions becomes a huge threaten to human health. Therefore, we designed a self-regulated circuit with the protein DmpR as the sensor to identify chlorophenol signals and its derivation, and to initiate expression of the two critical enzymes-- monooxygenase and dioxygenase in two E.coli strains for degradation of chlorophenol in water. Additionally, we added a toxin-antitoxin (TA) system for the self-regulation of E.coli growth. In the absence of pollutants, the engineered bacteria will express toxin that can inhibit their own growth. When exposed to contaminants, the expressing of antitoxin will be initiated and block the toxicity, bringing bacteria back to normal, so that the purification mission will be completed. 
"
2358,JNFLS,Asia,China,High School,,Accepted,2017,http://2017.igem.org/Team:JNFLS,High School,bronze,,,"Executioner of colon cancer
","Cancer mortality rate is very high. The biggest characteristic of cancer cells is rapid cell division, resulting in the hypoxia microenvironment of solid tumor. Our project is to construct three plasmids, which are transported to the solid tumor using the probiotics Nissle 1917 as gene delivery carrier. When the extracellular environment lacks of oxygen, a plasmid in Nissle 1917 can express invasin and Hyl proteins, making the Nisssle 1917 invade into tumor cells, and avoid cell lysosomes endocytosis. After the Nissle 1917 enter solid tumor cells, another plasmid will express TAT protein, inducing cell apoptosis. The specialty of our project is that if the Nissle 1917 enter the nontumorous cells by mistake, the third plasmid will start suicide program, which will not pose a threat to normal cells, achieving the safety of gene therapy.
"
2245,Judd_UK,Europe,United Kingdom,High School,,Accepted,2017,http://2017.igem.org/Team:Judd_UK,High School,sivel,"Nominated for Best Wiki, High_school;Best Education & Public Engagement, High_school;Nominated for Best Education & Public Engagement, High_school;Best Model, High_school;Nominated for Best Model, High_school",,"IonIron - a home-testing kit to keep an eye on your iron levels
","We are aiming to genetically engineer E.coli to detect iron concentrations in saliva as a biological sensor for iron deficiency and overdose. This would ultimately be developed into a cell-free, paper based system.
According to the WHO, it is estimated that 1 billion people worldwide as well as over 50% of pregnant women in LEDCs are iron deficient. Iron supplementation programmes exist in 90 countries worldwide; however, most of these are not systematically monitored, implemented or evaluated.  Excess iron supplementation can result in an increased risk of developing chronic conditions such as diabetes and arthritis. 
Monitoring these conditions requires a time consuming method involving expensive equipment and trained personnel which are difficult to find in LEDCs. 
Our construct will change colour depending on the iron levels in patients saliva samples. This would make our test inexpensive, unobtrusive and easy to use to help monitor these conditions across the globe.
"
2335,KAIT_JAPAN,Asia,Japan,Therapeutics,,Accepted,2017,http://2017.igem.org/Team:KAIT_JAPAN,Collegiate,bronze,,,"CAR: Cure Allergic Rhinitis (Hay Fever in Japan)
","Hay fever in Japan is most commonly caused by pollen from Cryptomeria japonica and Japanese cypress. Which are native Japanese tree species. About 20% of the population currently suffer from this type of seasonal hay fever in Japan. The general symptoms are, sneezing, runny nose, nasal congestion and itchy eyes. There is an opinion that the balancing of helper T cells which controls the immune system is involved. Helper T cells transmit�?antigen information to B cells, which are antibody-producing cells. And depending on the type of cytokine produced, it is roughly divided into type 1(Th1) and type 2(Th 2). Our aim is to create a system that produces IL12 to maintain the balance between Th1 and Th2 cells.
"
2340,Kent,Europe,United Kingdom,New Application,,Accepted,2017,http://2017.igem.org/Team:Kent,Collegiate,bronze,Best Poster;Nominated for Best Poster,,"LuCas: the unique Cas13a mediated mRNA localization tool  
","Cas13a is a RNA guided endonuclease which degrades RNAs based on alignment of its CRISPR derived guide RNA. To determine the sub-cellular localization of messenger RNA (mRNA) we fluorescently tagged a Cas13a that cannot cleave its target RNA (dCas13a). This was achieved by using four mutations, two in HEPN1 and two in the HEPN2 domains, which although ablating nuclease activity, still permitted dCAS13a to bind the target RNA sequence. In tandem we designed guide RNAs for targeting mRNA of four cytosolic proteins. Visualization of the dCAS13a was achieved by fusion with a GFP, and to enhance target detection, a nuclear localization sequence sequestered the dCas13a-GFP in the nucleus until needed in the cytosol, thus reducing background noise. We have performed verification tests, constructed mathematical models and developed multiple tools for public engagement. Our findings will lead to the development of a new tool for research and potentially in diagnostic laboratories.
"
2268,Kingsborough_NY,North America,United States,Foundational Advance,,Accepted,2017,http://2017.igem.org/Team:Kingsborough_NY,Collegiate,bronze,,,"Microbes of the Night
","In synthetic biology, its essential to implement control mechanisms that disable microbes that are unintentionally released into the enviroment. Teams have developed 'kill-switches', or toxic genes are activated under selected conditions. We decided to create a light-inducible kill-switch, based on the design by Wageningen 2016. This complements our previous project (which we are continuing to explore); enhancing E. coli metabolism for wastewater treatment, in dark conditions. The kill-switch is based upon the pDawn system, activating transcription in the presence of blue light. It features MazF, a mRNA-targeting endonuclease. We have designed controls to verify the expression pattern. Furthermore, we introduced additional layers of regulation to prevent premature cell death. Completion of our previous work, together with our kill-switch, is a step towards an environmentally friendly and safe bacterium for nitrogen removal. Moreover, the creation of an effective light inducible kill-switch is a useful addition to the synthetic biology toolkit.
"
2233,Kobe,Asia,Japan,Food & Nutrition,,Accepted,2017,http://2017.igem.org/Team:Kobe,Collegiate,sivel,,,"Tea Ceremony Master Bug: Evaluating Tea Quality with a Biosensor for L-theanine
","The aim of our project is to create a biosensor for evaluating the concentration of L-theanine.
 
Theanine is an amino acid primarily found in particular plants, especially in tea plant (Camellia sinensis). Theanine boosts alpha brain waves, promoting relaxation. In addition, theanine is one of the taste ingredients of green tea, which is called as umami in Japanese, meaning pleasant savory taste. For these reasons, green tea containing the more theanine is considered to have the higher quality. 

Currently, the theanine content in green tea is measured by instrumental analysis depending on the expensive equipment. To reduce the cost and special technique required for the measurement, we aimed at developing a bacterial sensor to evaluate the theanine content in green tea based on identification of the genes in Bacillus subtillis that are induced in the presence of theanine.
"
